SKU,Own_Brand_Retail_Price,Competitor_Retail_Price
SKU018489,618.17,578.99
SKU018490,156.12,140.8
SKU018491,63.35,68.04
SKU018492,70.48,65.65
SKU018493,242.38,230.1
SKU018494,195.58,184.09
SKU018495,197.23,216.13
SKU018496,350.48,375.23
SKU018497,70.45,73.96
SKU018498,787.82,770.19
SKU018499,484.42,436.63
SKU018500,37.59,41.11
SKU018501,517.21,486.52
SKU018502,678.74,619.79
SKU018503,167.24,163.24
SKU018504,629.91,602.03
SKU018505,428.73,466.81
SKU018506,684.96,620.2
SKU018507,527.62,578.15
SKU018508,502.1,510.81
SKU018509,147.12,141.23
SKU018510,263.08,282.45
SKU018511,364.27,358.23
SKU018512,105.74,106.43
SKU018513,389.22,361.41
SKU018514,378.14,406.9
SKU018515,197.15,212.07
SKU018516,149.8,157.34
SKU018517,202.89,212.06
SKU018518,454.88,427.61
SKU018519,339.06,335.17
SKU018520,323.42,297.02
SKU018521,170.06,173.17
SKU018522,595.89,561.46
SKU018523,570.35,547.37
SKU018524,322.84,343.22
SKU018525,122.61,134.51
SKU018526,574.81,560.99
SKU018527,704.98,746.48
SKU018528,133.82,123.97
SKU018529,436.86,439.38
SKU018530,318.22,321.48
SKU018531,80.71,86.98
SKU018532,610.6,579.02
SKU018533,71.6,65.36
SKU018534,559.27,542.48
SKU018535,211.62,222.04
SKU018536,457.86,416.29
SKU018537,122.09,113.45
SKU018538,292.34,265.76
SKU018539,89.85,89.79
SKU018540,387.38,412.56
SKU018541,176.06,167.84
SKU018542,155.36,140.8
SKU018543,88.56,82.83
SKU018544,513.75,470.98
SKU018545,465.95,470.93
SKU018546,126.62,126.62
SKU018547,361.62,343.18
SKU018548,575.27,614.65
SKU018549,659.7,647.94
SKU018550,54.49,59.6
SKU018551,287.83,272.47
SKU018552,436.9,447.61
SKU018553,26.2,27.75
SKU018554,201.6,189.06
SKU018555,565.64,598.82
SKU018556,260.63,280.66
SKU018557,69.76,72.1
SKU018558,537.59,580.16
SKU018559,183.04,179.1
SKU018560,528.13,517.75
SKU018561,744.99,673.24
SKU018562,437.93,464.12
SKU018563,471.7,427.65
SKU018564,395.86,377.17
SKU018565,645.43,660.95
SKU018566,195.31,199.52
SKU018567,333.15,331.85
SKU018568,703.31,719.86
SKU018569,599.45,578.14
SKU018570,292.7,275.35
SKU018571,677.43,649.38
SKU018572,196.67,186.74
SKU018573,490.99,484.03
SKU018574,768.91,808.63
SKU018575,488.44,471.36
SKU018576,650.96,632.19
SKU018577,518.61,539.09
SKU018578,729.66,789.97
SKU018579,641.15,610.41
SKU018580,29.73,31.13
SKU018581,40.74,41.75
SKU018582,457,458.94
SKU018583,791.41,715.29
SKU018584,349.34,341.01
SKU018585,628.07,591.06
SKU018586,557.61,517.48
SKU018587,390.77,373.22
SKU018588,385.42,397.22
SKU018589,304.23,306.57
SKU018590,207.64,205.02
SKU018591,626.38,581.92
SKU018592,173.04,182.67
SKU018593,718.98,716.27
SKU018594,280.24,288.38
SKU018595,40.35,36.61
SKU018596,137.6,148.4
SKU018597,660.02,662.4
SKU018598,103.34,100.23
SKU018599,562.86,599.66
SKU018600,141.72,150.56
SKU018601,370.25,349.52
SKU018602,154.7,150.71
SKU018603,268.25,273.91
SKU018604,102.94,113.2
SKU018605,383.23,405.19
SKU018606,292.13,265.83
SKU018607,282.45,295.79
SKU018608,41.76,41.68
SKU018609,117.63,106.3
SKU018610,555.86,550.62
SKU018611,223.01,215.31
SKU018612,396.24,364.89
SKU018613,547.5,551.14
SKU018614,334.5,364.05
SKU018615,178.59,191.97
SKU018616,434.25,439.5
SKU018617,676.96,637.24
SKU018618,467.33,431.31
SKU018619,347.38,360.15
SKU018620,112.66,110.23
SKU018621,214.25,215.19
SKU018622,718.56,758.44
SKU018623,640.57,653.72
SKU018624,83.76,76.67
SKU018625,20.94,22.98
SKU018626,137.9,128.08
SKU018627,675.02,739.83
SKU018628,518.82,519.62
SKU018629,619.46,661.44
SKU018630,386.78,357.69
SKU018631,606.18,649.98
SKU018632,46.53,43.08
SKU018633,317.77,342.56
SKU018634,321.35,317.66
SKU018635,820.79,880.12
SKU018636,219.82,209.96
SKU018637,361.85,376.92
SKU018638,568.11,599.25
SKU018639,700.91,700.89
SKU018640,631.26,677.33
SKU018641,345.53,358.17
SKU018642,711.46,685.07
SKU018643,532.24,577.96
SKU018644,622.42,602.49
SKU018645,698.65,730.93
SKU018646,184.39,191.49
SKU018647,420.14,389.22
SKU018648,423.66,417.56
SKU018649,571.25,579.73
SKU018650,297.19,278.54
SKU018651,174.21,160.25
SKU018652,569.2,574.46
SKU018653,416.27,387.4
SKU018654,657.81,695.71
SKU018655,467.08,500.28
SKU018656,27.11,24.91
SKU018657,690.84,718.89
SKU018658,476.11,498.22
SKU018659,453.67,414.31
SKU018660,667.01,679.86
SKU018661,521.1,533.79
SKU018662,351.67,352.51
SKU018663,89.94,93.36
SKU018664,700.68,665.22
SKU018665,69.53,66.21
SKU018666,132.82,144.08
SKU018667,608.65,630.46
SKU018668,367.21,359.64
SKU018669,157.13,162.52
SKU018670,260.22,273.14
SKU018671,760.71,730.62
SKU018672,409.63,411.24
SKU018673,295.57,272.79
SKU018674,635.79,648.66
SKU018675,398.47,413.45
SKU018676,213.18,223.55
SKU018677,130.03,142.01
SKU018678,575.87,537.49
SKU018679,456.15,416.87
SKU018680,94.41,102.77
SKU018681,488.25,502.76
SKU018682,135.28,136.99
SKU018683,841.6,828.69
SKU018684,227.71,225.01
SKU018685,513.28,492.44
SKU018686,545.41,559.01
SKU018687,574.36,518.69
SKU018688,347.73,350.8
SKU018689,66.89,60.98
SKU018690,682.3,712.87
SKU018691,173.1,189.1
SKU018692,560.04,524.78
SKU018693,105.48,100.72
SKU018694,229.01,230.78
SKU018695,430.93,430.06
SKU018696,340.32,361.85
SKU018697,709.07,655.99
SKU018698,692.67,700.04
SKU018699,667.26,723.6
SKU018700,510.31,527.36
SKU018701,180.29,171.96
SKU018702,447.93,408.75
SKU018703,625.56,615.43
SKU018704,68.21,67.76
SKU018705,657.01,608.79
SKU018706,493.45,491.5
SKU018707,567.35,587.4
SKU018708,498.36,495.92
SKU018709,713.56,674.55
SKU018710,76.67,83.7
SKU018711,328.91,303.58
SKU018712,366.99,374.94
SKU018713,482.08,504.19
SKU018714,688.17,656.5
SKU018715,40.37,39.4
SKU018716,686.43,677.68
SKU018717,419.63,431.97
SKU018718,414.99,416.01
SKU018719,258.95,242.96
SKU018720,509.72,549.74
SKU018721,528.31,513.98
SKU018722,173.86,169.78
SKU018723,482.5,511.44
SKU018724,229.16,230.79
SKU018725,593.04,561.18
SKU018726,498.46,539.79
SKU018727,515.71,547.19
SKU018728,29.03,29.61
SKU018729,101.91,102.16
SKU018730,601.48,622.58
SKU018731,320.66,311.74
SKU018732,603.96,627.41
SKU018733,59.19,53.72
SKU018734,615.47,603.13
SKU018735,83.72,85.69
SKU018736,331.2,339.24
SKU018737,737.16,673.97
SKU018738,67.72,70.69
SKU018739,278.75,255.6
SKU018740,415.84,435.87
SKU018741,728.54,788.57
SKU018742,286.02,313.21
SKU018743,558.96,570.53
SKU018744,499.01,520.37
SKU018745,241.27,228.43
SKU018746,261.13,254.58
SKU018747,170.26,153.65
SKU018748,511.03,541.48
SKU018749,459.95,477.39
SKU018750,140.12,133.34
SKU018751,449.56,448.67
SKU018752,418.5,437.62
SKU018753,88.76,91.72
SKU018754,749.28,722.4
SKU018755,582.51,567.34
SKU018756,67.58,62.91
SKU018757,634.01,588.06
SKU018758,698.86,685.56
SKU018759,48.38,48.18
SKU018760,178.3,194.37
SKU018761,503.39,503.94
SKU018762,686.08,643.51
SKU018763,669.3,625.02
SKU018764,203.78,197.47
SKU018765,36.13,39.16
SKU018766,381.87,404.31
SKU018767,78.39,78.29
SKU018768,191.64,209.11
SKU018769,512.97,483.78
SKU018770,350.07,345.49
SKU018771,280.38,252.4
SKU018772,782.3,839.67
SKU018773,159.54,148.62
SKU018774,342.78,374.16
SKU018775,384.84,385.39
SKU018776,244.22,268.35
SKU018777,500.87,505.01
SKU018778,677.23,671.19
SKU018779,377.26,375.16
SKU018780,608.08,648.92
SKU018781,56.37,54.82
SKU018782,135.28,144.84
SKU018783,378.99,408.28
SKU018784,697.33,667.88
SKU018785,428.51,465.09
SKU018786,323.51,303.49
SKU018787,454.17,483.83
SKU018788,112.28,104.84
SKU018789,501.05,522.87
SKU018790,85.54,93.68
SKU018791,416.19,380.91
SKU018792,494.92,464.86
SKU018793,293.04,284.43
SKU018794,779.24,757.44
SKU018795,118.48,110.95
SKU018796,151.84,151.75
SKU018797,360.31,381.26
SKU018798,620.42,657.97
SKU018799,290.64,288.68
SKU018800,610.68,587.9
SKU018801,565.59,536.37
SKU018802,616.71,643.29
SKU018803,688.16,631.08
SKU018804,493.4,497.87
SKU018805,444.39,448.07
SKU018806,417.65,385.3
SKU018807,534.27,531.19
SKU018808,220.34,209.31
SKU018809,573.38,535.14
SKU018810,559.78,512.99
SKU018811,483.39,453.74
SKU018812,40.87,42.05
SKU018813,604.89,632.63
SKU018814,103.22,97.62
SKU018815,680.8,690.84
SKU018816,83.59,81.44
SKU018817,531.28,535.7
SKU018818,274.96,261
SKU018819,570.46,518.66
SKU018820,430.97,416.05
SKU018821,455.14,424.25
SKU018822,68.88,72.11
SKU018823,746.18,780.56
SKU018824,17.56,16.06
SKU018825,661.48,647.82
SKU018826,416.59,382.67
SKU018827,193.52,201.84
SKU018828,497.36,449.45
SKU018829,542.8,536.07
SKU018830,528.56,491.82
SKU018831,25.6,26.44
SKU018832,766.9,723.03
SKU018833,495.37,486.12
SKU018834,289.26,260.63
SKU018835,381.67,418.99
SKU018836,160.53,168.69
SKU018837,212.03,197.8
SKU018838,80.07,79.17
SKU018839,602.99,602.78
SKU018840,214.78,203.01
SKU018841,573.46,525.86
SKU018842,216.55,219.56
SKU018843,120.21,128.27
SKU018844,85.82,87.05
SKU018845,575.12,590.16
SKU018846,105.27,107.18
SKU018847,75.29,74.63
SKU018848,23.26,21.62
SKU018849,296.93,279.25
SKU018850,805.4,777.66
SKU018851,716.1,686.61
SKU018852,94.63,95.04
SKU018853,22.73,22.37
SKU018854,564.62,580.08
SKU018855,264.24,282.23
SKU018856,632.3,575.28
SKU018857,187.54,186.13
SKU018858,368.44,347.49
SKU018859,43.99,47.6
SKU018860,661.45,667.33
SKU018861,141.86,152.76
SKU018862,247.72,256.16
SKU018863,400.27,371.07
SKU018864,216.39,231.4
SKU018865,40.42,38.94
SKU018866,37.74,39.58
SKU018867,725.16,726.39
SKU018868,237.15,248.07
SKU018869,252.06,253.45
SKU018870,742.93,806.52
SKU018871,589.39,590.58
SKU018872,513.05,467.97
SKU018873,461.13,456.72
SKU018874,601.89,658.16
SKU018875,140.51,148.65
SKU018876,510.61,524.04
SKU018877,87.61,81.5
SKU018878,99.56,93.25
SKU018879,183.1,191.24
SKU018880,531.44,555.96
SKU018881,692.92,675.37
SKU018882,543.48,597.23
SKU018883,280.77,291.52
SKU018884,346.19,373.5
SKU018885,534.32,485.84
SKU018886,467.69,479.25
SKU018887,442.63,464.72
SKU018888,186.13,197.2
SKU018889,512.6,530.27
SKU018890,29.69,30.32
SKU018891,421.89,442.66
SKU018892,603.66,547.95
SKU018893,141.24,148.34
SKU018894,108.55,104.85
SKU018895,702.91,739.61
SKU018896,587.96,620.54
SKU018897,219.97,210.14
SKU018898,180.41,188.17
SKU018899,272.42,263.1
SKU018900,352.79,368.65
SKU018901,613.69,575.62
SKU018902,177.91,162.88
SKU018903,565.69,575.67
SKU018904,697.25,654.45
SKU018905,288.03,310.76
SKU018906,36.41,33.92
SKU018907,616.95,630.16
SKU018908,597.43,620.99
SKU018909,121.67,109.56
SKU018910,447.17,480.22
SKU018911,661.32,691.3
SKU018912,138.32,145.78
SKU018913,192.75,175.65
SKU018914,165.78,160.88
SKU018915,745.2,766.41
SKU018916,180.59,170.8
SKU018917,195.48,208.46
SKU018918,44.76,43.94
SKU018919,688.73,730.2
SKU018920,222.69,239.44
SKU018921,600.09,597.15
SKU018922,32.44,30.67
SKU018923,567.25,553.76
SKU018924,603.66,603.59
SKU018925,77.91,77.21
SKU018926,107.15,96.54
SKU018927,212.05,194.43
SKU018928,278.54,276.1
SKU018929,655.57,647.29
SKU018930,64.58,69.62
SKU018931,450.43,430.31
SKU018932,192.45,210.82
SKU018933,299.52,327.83
SKU018934,16.74,15.7
SKU018935,221.55,200.48
SKU018936,141.27,132.73
SKU018937,428.02,421.13
SKU018938,144.7,140.86
SKU018939,674.33,670.77
SKU018940,647.95,672.81
SKU018941,682.89,685.36
SKU018942,685.85,664.56
SKU018943,697.44,721.95
SKU018944,232.96,225.23
SKU018945,247.69,240.39
SKU018946,449.73,435.63
SKU018947,309.55,297.42
SKU018948,676.58,703.71
SKU018949,288.56,269.8
SKU018950,599.03,631.9
SKU018951,510.96,554.14
SKU018952,732.68,699.9
SKU018953,603.34,627.97
SKU018954,228.77,233.53
SKU018955,152.81,146.68
SKU018956,586.72,555.78
SKU018957,675.39,735.35
SKU018958,660.72,686.77
SKU018959,553.61,569.63
SKU018960,238.99,262.74
SKU018961,417.64,405.39
SKU018962,734.32,694.49
SKU018963,125.36,121.09
SKU018964,401.93,375.41
SKU018965,299.67,325.14
SKU018966,581.86,604.77
SKU018967,473.33,483.27
SKU018968,430.94,457.36
SKU018969,222.59,223.3
SKU018970,153.43,143.94
SKU018971,598.88,557.47
SKU018972,832.26,836.03
SKU018973,135.98,144.29
SKU018974,64.89,61.28
SKU018975,619.93,645.34
SKU018976,278.92,264.96
SKU018977,167.92,165.66
SKU018978,431.69,393.8
SKU018979,551.88,552.24
SKU018980,188.55,176.08
SKU018981,766.47,819.25
SKU018982,260.45,284.27
SKU018983,273.07,250.34
SKU018984,342.79,345.11
SKU018985,591.01,615.14
SKU018986,726.59,663.43
SKU018987,255.45,258.19
SKU018988,110.22,119.85
SKU018989,216.16,217.31
SKU018990,76.04,77.88
SKU018991,482.44,465.8
SKU018992,601.35,615.2
SKU018993,313.9,338.26
SKU018994,729.98,705.06
SKU018995,593.15,625.44
SKU018996,284.73,288.75
SKU018997,84.92,80.8
SKU018998,365.33,357.39
SKU018999,390.99,379.88
SKU019000,429.55,426.84
SKU019001,540.43,498.58
SKU019002,229.46,213.44
SKU019003,14.75,14.39
SKU019004,639.81,647.74
SKU019005,574.11,587.65
SKU019006,620.93,671.89
SKU019007,755.24,765.65
SKU019008,141.64,148.15
SKU019009,279.32,278.3
SKU019010,604.82,607.65
SKU019011,730.16,743.29
SKU019012,24.61,24.72
SKU019013,300.82,289.35
SKU019014,93.2,102.1
SKU019015,599.78,614.02
SKU019016,663.03,642.63
SKU019017,559.49,592.9
SKU019018,278.58,259.85
SKU019019,332.22,364.95
SKU019020,227.61,240.76
SKU019021,267.58,246.04
SKU019022,727.98,778.69
SKU019023,52.57,50.03
SKU019024,285.76,293.64
SKU019025,668.38,623.62
SKU019026,345.31,359.87
SKU019027,651.7,685.25
SKU019028,240.76,257.69
SKU019029,661.89,660.28
SKU019030,642.04,648.9
SKU019031,23.72,22.37
SKU019032,331.66,332.7
SKU019033,203.53,204.83
SKU019034,345.9,367.29
SKU019035,393.93,410.57
SKU019036,725.3,754.06
SKU019037,152.06,137.76
SKU019038,164.98,166.51
SKU019039,110.67,121.57
SKU019040,503.8,529.21
SKU019041,693.53,739.97
SKU019042,328.08,327.66
SKU019043,65.85,70.22
SKU019044,135.52,144.11
SKU019045,86.05,86.57
SKU019046,462.08,468.4
SKU019047,241.5,219.86
SKU019048,682,730.16
SKU019049,150.06,139.07
SKU019050,764.96,734.48
SKU019051,271.02,284.27
SKU019052,681.54,654.41
SKU019053,741.6,742.42
SKU019054,771.18,717.83
SKU019055,532.32,510.13
SKU019056,90.67,94.92
SKU019057,52.75,51.89
SKU019058,515.55,522.06
SKU019059,732.27,711.33
SKU019060,131.04,142.33
SKU019061,708.9,759.4
SKU019062,466.48,430.35
SKU019063,105.55,115.63
SKU019064,142.12,150.91
SKU019065,56.6,52.73
SKU019066,128.19,116.44
SKU019067,581.33,627.03
SKU019068,181.49,190.85
SKU019069,428.97,409.71
SKU019070,528.92,576.73
SKU019071,667.28,721.48
SKU019072,459.25,432.91
SKU019073,403.64,395.5
SKU019074,740.82,673.75
SKU019075,218.14,209.77
SKU019076,170.59,170.45
SKU019077,740.87,676.18
SKU019078,70.37,68.07
SKU019079,162.27,150.94
SKU019080,304.62,330.42
SKU019081,257.59,274.56
SKU019082,496.27,522.71
SKU019083,78.27,82.57
SKU019084,356.85,322.19
SKU019085,700.92,715.28
SKU019086,519.18,528.61
SKU019087,544.63,598.28
SKU019088,179.32,184.07
SKU019089,338.51,348.7
SKU019090,142.26,138.87
SKU019091,408.04,408.07
SKU019092,484.22,474.08
SKU019093,531.55,575.29
SKU019094,669.33,629.55
SKU019095,60.13,55.93
SKU019096,288.96,317.68
SKU019097,425.14,461.77
SKU019098,479.43,488.35
SKU019099,29.32,30.92
SKU019100,152.99,141.09
SKU019101,624.16,657.66
SKU019102,415.33,412.41
SKU019103,355.63,378.89
SKU019104,657.29,659.34
SKU019105,71.23,74.46
SKU019106,719.9,696.78
SKU019107,33.99,35.57
SKU019108,455.4,434.62
SKU019109,389.51,424.91
SKU019110,455.6,471.13
SKU019111,35.04,34.89
SKU019112,441.51,450.87
SKU019113,101.79,104.16
SKU019114,143.83,154.03
SKU019115,154.41,156.21
SKU019116,473.9,479.92
SKU019117,281.44,286.32
SKU019118,86.04,90.74
SKU019119,213.53,213.15
SKU019120,75.66,71.32
SKU019121,522.43,513.87
SKU019122,400.52,390.55
SKU019123,288.73,263.25
SKU019124,714.91,757.78
SKU019125,403.19,430.31
SKU019126,639.31,609.55
SKU019127,384.85,371.3
SKU019128,275.78,265.9
SKU019129,408.74,410.15
SKU019130,118.67,117.94
SKU019131,534.64,576
SKU019132,817.02,815.97
SKU019133,187.57,175.49
SKU019134,286.65,300.84
SKU019135,287.64,308.82
SKU019136,423.94,433.22
SKU019137,527.5,555.41
SKU019138,112.34,106.15
SKU019139,241.54,260.85
SKU019140,429.28,392.81
SKU019141,428.93,463.17
SKU019142,414.04,402.77
SKU019143,380.78,349.55
SKU019144,558.99,523.37
SKU019145,164.04,180.09
SKU019146,231.2,225.32
SKU019147,358.71,378.37
SKU019148,510.7,508.37
SKU019149,66.56,67.58
SKU019150,108.25,111.21
SKU019151,555.08,566.49
SKU019152,206.52,227.1
SKU019153,784.87,792.94
SKU019154,743.28,761.31
SKU019155,586.14,568.48
SKU019156,583.03,552.78
SKU019157,465.62,460.87
SKU019158,141.07,144.29
SKU019159,439.02,422.75
SKU019160,600.3,600.26
SKU019161,633.06,672.93
SKU019162,662.86,652.77
SKU019163,670.39,680.87
SKU019164,236.3,256.39
SKU019165,602.45,617.3
SKU019166,486.78,468.36
SKU019167,700.46,710.24
SKU019168,148.67,159.4
SKU019169,539.63,502.16
SKU019170,331.09,352.51
SKU019171,318.76,293.29
SKU019172,43.63,47.62
SKU019173,814.31,758.87
SKU019174,531.48,527.88
SKU019175,406.22,442.86
SKU019176,230.43,217.01
SKU019177,519.33,534.06
SKU019178,723.62,757.96
SKU019179,140.84,127.82
SKU019180,738.71,752.63
SKU019181,344.98,362.92
SKU019182,804.25,879.8
SKU019183,511.84,474.86
SKU019184,259.46,278.33
SKU019185,289.63,297.12
SKU019186,221.78,231.87
SKU019187,273.88,287.06
SKU019188,479.79,501.29
SKU019189,26.22,28.44
SKU019190,714.28,660.43
SKU019191,542.1,518.61
SKU019192,767.01,828.88
SKU019193,584.05,578.96
SKU019194,330.38,324.16
SKU019195,154.17,155.38
SKU019196,442.78,426.01
SKU019197,597.98,609.67
SKU019198,746.07,802.68
SKU019199,282.67,276.78
SKU019200,386.49,363.9
SKU019201,445.92,415.26
SKU019202,512.67,532.94
SKU019203,51.29,46.92
SKU019204,394.92,361.36
SKU019205,656.89,717.49
SKU019206,677.86,700.51
SKU019207,365.86,343.12
SKU019208,750.64,770.52
SKU019209,662.27,672.71
SKU019210,586.38,619.12
SKU019211,377.5,371.74
SKU019212,508.06,458.96
SKU019213,157.26,155.38
SKU019214,477.8,496.08
SKU019215,433.8,473.47
SKU019216,172.35,184.07
SKU019217,741.22,670.54
SKU019218,195.38,185.4
SKU019219,103.73,104.76
SKU019220,371.57,338.52
SKU019221,567.21,578.05
SKU019222,165.97,163.62
SKU019223,164.6,170.15
SKU019224,199.19,188.06
SKU019225,248.47,232.92
SKU019226,187.1,202.64
SKU019227,373.18,361.5
SKU019228,27.45,30.04
SKU019229,85.1,79.31
SKU019230,531.26,558.18
SKU019231,342.72,322.27
SKU019232,266.38,277.88
SKU019233,24.95,23.76
SKU019234,225.83,218.23
SKU019235,686.17,705.56
SKU019236,277.96,252.03
SKU019237,778.59,739.12
SKU019238,300.2,321.65
SKU019239,337.88,325.14
SKU019240,589.99,643.78
SKU019241,830.23,770.99
SKU019242,254.15,265.41
SKU019243,115.26,107.5
SKU019244,418.2,440.26
SKU019245,484.58,456.78
SKU019246,752.7,807.81
SKU019247,338.96,347.38
SKU019248,86.8,93.42
SKU019249,535.82,549.54
SKU019250,28.41,30.15
SKU019251,319.15,342.76
SKU019252,338.76,336.65
SKU019253,219.28,226.89
SKU019254,744.6,674.1
SKU019255,325.67,325.43
SKU019256,689.16,649.53
SKU019257,428.82,395.76
SKU019258,715.98,787.07
SKU019259,324.26,356.5
SKU019260,727.42,685.65
SKU019261,562.96,607.71
SKU019262,130.83,141.22
SKU019263,18.62,20.39
SKU019264,702.56,687.43
SKU019265,512.53,556.81
SKU019266,95.83,101.23
SKU019267,549.09,574.89
SKU019268,201.94,191.75
SKU019269,583.35,582.24
SKU019270,463.36,490.05
SKU019271,106.86,114.27
SKU019272,58.75,55.2
SKU019273,384,369.5
SKU019274,748.64,698.11
SKU019275,427.89,398.05
SKU019276,584.25,550.76
SKU019277,359.98,389.45
SKU019278,295.53,287.41
SKU019279,618.66,618.36
SKU019280,325.81,293.99
SKU019281,125.11,131.44
SKU019282,200.33,191.86
SKU019283,426.28,443.69
SKU019284,298.87,280.87
SKU019285,295.92,288.64
SKU019286,551.92,553.86
SKU019287,480.07,492.67
SKU019288,230.63,215.17
SKU019289,292.3,288.34
SKU019290,619.75,559.24
SKU019291,717.2,664.52
SKU019292,271.5,262.17
SKU019293,251.86,273.86
SKU019294,208.19,224.15
SKU019295,128.82,129.43
SKU019296,301.98,308.29
SKU019297,393.31,376.66
SKU019298,376.07,388.85
SKU019299,507.29,480.62
SKU019300,58.79,52.94
SKU019301,437.04,477.53
SKU019302,196.86,192.2
SKU019303,201.06,201.97
SKU019304,563.54,518.47
SKU019305,130.46,131.17
SKU019306,277.01,299.3
SKU019307,476.87,512.89
SKU019308,572.75,581.68
SKU019309,48.94,52.43
SKU019310,65.15,63.38
SKU019311,485.81,455.94
SKU019312,794.83,782.37
SKU019313,739.77,785.58
SKU019314,729.21,759.38
SKU019315,284.56,277.99
SKU019316,204.09,197.62
SKU019317,96.6,105.57
SKU019318,285.25,271.75
SKU019319,248.37,238.84
SKU019320,491.73,476.71
SKU019321,270.32,285.62
